,사업장명,인허가일자,인허가취소일자,폐업일자,상세영업상태코드,상세영업상태명,도로명주소,지번주소
150,OYU FIT Wellness center,20161219,,,13,영업중,"경기도 고양시 일산동구 호수로 662, 217호 (장항동, 삼성라끄빌)",경기도 고양시 일산동구 장항동 751번지
151,소녀감성핏 일산풍동점,20160112,,,13,영업중,"경기도 고양시 일산동구 숲속마을로 20, 601호 (풍동)",경기도 고양시 일산동구 풍동 1278-2 601호
152,재우스짐,20180313,,,13,영업중,"경기도 고양시 일산서구 대산로 117, 강선프라자 5층 501~502호 (주엽동)",경기도 고양시 일산서구 주엽동 51 강선프라자 501~502호 
153,화이트락 휘트니스,20140314,,,13,영업중,"경기도 고양시 덕양구 화신로260번길 41, 8층층 (화정동, 동성골드프라자)",경기도 고양시 덕양구 화정동 978-2 8층 
154,CrossFit 손오공,20161215,,,13,영업중,"경기도 고양시 덕양구 백양로 108, 지층 101호 (화정동, 은빛마을11단지)",경기도 고양시 덕양구 화정동
155,휘트니스 칸 일산점,20200406,,,13,영업중,"경기도 고양시 일산서구 일산로 529, 대화프라자 제비101호 (일산동)",경기도 고양시 일산서구 일산동 1083-1번지 대화프라자 제비101호
156,BB휘트니스,20181224,,,13,영업중,"경기도 고양시 덕양구 지도로35번길 22, 대복빌딩 4층 (토당동)",경기도 고양시 덕양구 토당동 387-1 대복빌딩 
157,빅스몰짐,20210617,,,13,영업중,"경기도 고양시 일산동구 장백로 172, 금강프라자 504호 (장항동)",경기도 고양시 일산동구 장항동 898-1 금강프라자 
158,니코핏,20210723,,,13,영업중,"경기도 고양시 덕양구 의장로 140, 원흥연세프라자 704호 (도내동)",경기도 고양시 덕양구 도내동 961 원흥연세프라자 704호
159,에이플러스짐 휘트니스,20200401,,,13,영업중,"경기도 고양시 일산동구 일산로 229, 글로리코아 지하 1층 (마두동)",경기도 고양시 일산동구 마두동 750 글로리코아 
160,크로스핏 손오공(삼송점),20200417,,,13,영업중,"경기도 고양시 덕양구 삼송로136번길 56, 지층 (삼송동)",경기도 고양시 덕양구 삼송동 135-33 지층 
161,마두역점 스포애니 주)케이디스포츠,20190603,,,13,영업중,"경기도 고양시 일산동구 중앙로 1190, 서울타워 지하층 101호~106호 (마두동)",경기도 고양시 일산동구 마두동 798-6 서울타워 
162,FIT BODY GYM,20200826,,,13,영업중,"경기도 고양시 일산서구 대산로 116, 유화프라자 305호 (주엽동)",경기도 고양시 일산서구 주엽동 35 유화프라자 305호
163,더핏퍼스널트레이닝,20201008,,,13,영업중,"경기도 고양시 일산동구 중앙로 1194, 금강프라자 501호 (마두동)",경기도 고양시 일산동구 마두동 798-3 금강프라자 
164,보람짐,20181206,,,13,영업중,"경기도 고양시 덕양구 세솔로1길 5-12, 1층 (삼송동)",경기도 고양시 덕양구 삼송동 314-14 
165,근모닝 헬스,20201113,,,13,영업중,"경기도 고양시 덕양구 유산길 37, 2층 (내유동)",경기도 고양시 덕양구 내유동 649-3 2층 
166,라이프짐 일산역점,20210104,,,13,영업중,"경기도 고양시 일산서구 고양대로 632, 401호 (일산동)",경기도 고양시 일산서구 일산동 955 401호
167,레이븐 피트니스 스튜디오,20210526,,,13,영업중,"경기도 고양시 일산동구 정발산로 24, 웨스턴돔2 B동 309호 (장항동)",경기도 고양시 일산동구 장항동 868 웨스턴돔2 
168,노블 핏 짐,20190304,,,13,영업중,"경기도 고양시 일산서구 주화로 70, 일산우신프라자빌 606호 (주엽동)",경기도 고양시 일산서구 주엽동 109-1 일산우신프라자빌 606호
169,주식회사 제이에스에이치,20200914,,,13,영업중,"경기도 고양시 덕양구 충장로 126, 10층 1001~1003호 (행신동)",경기도 고양시 덕양구 행신동 999 10층 1001호
170,더블에잇 휘트니스 덕이점,20210318,,,13,영업중,"경기도 고양시 일산서구 하이파크2로 40, 금문프라자 7층 (덕이동)",경기도 고양시 일산서구 덕이동 1543 7층 전부 
171,업투 일산 탄현점,20210823,,,13,영업중,"경기도 고양시 일산서구 일현로 137, 2층 (탄현동)",경기도 고양시 일산서구 탄현동 131-7 2층 
172,에스에스피트니스,20190910,,,13,영업중,"경기도 고양시 일산서구 강성로 121, 일산삼희프라자 6층 603, 604호 (주엽동)","경기도 고양시 일산서구 주엽동 66 일산삼희프라자 603,호"
173,JMS 휘트니스 화정점,20210325,,,13,영업중,"경기도 고양시 덕양구 화신로 263, 브릿지타워 10층 (화정동)",경기도 고양시 덕양구 화정동 1000 10층 
174,국가대표 윤주연 PT,20210707,,,13,영업중,"경기도 고양시 덕양구 소만로 15, 시영1차상가 205-4호 (행신동)",경기도 고양시 덕양구 행신동 787 시영1차상가 205-4호
175,알파 퍼스널트레이닝,20190612,,,13,영업중,"경기도 고양시 일산동구 장백로 86, 한경빌딩 2층 202호 (백석동)",경기도 고양시 일산동구 백석동 1335-2 한경빌딩 
176,JMS 휘트니스 정발산점,20210825,,,13,영업중,"경기도 고양시 일산동구 정발산로 47, 웅신아트 6층 607, 608호 (장항동)",경기도 고양시 일산동구 장항동 847 웅신아트 
177,THE PARK FITNESS,20210721,,,13,영업중,"경기도 고양시 일산서구 하이파크2로 79-1, 가동 4층 (덕이동)",경기도 고양시 일산서구 덕이동 373-10 4층 가동 
178,JMS 휘트니스,20190904,,,13,영업중,"경기도 고양시 일산동구 중산로 67, 중산동 아카메디 5층 501호 (중산동)",경기도 고양시 일산동구 중산동 1835-2 중산동 아카메디 5층 501호
179,브이아이피 3호,20200821,,,13,영업중,"경기도 고양시 일산동구 중산로 67, 중산동 아카메디 201호 (중산동)",경기도 고양시 일산동구 중산동 1835-2 중산동 아카메디 
180,포유짐,20200403,,,13,영업중,"경기도 고양시 일산동구 장백로 56, 크리스탈빌딩 202호 (백석동)",경기도 고양시 일산동구 백석동 1331-1 크리스탈빌딩 
181,NO.1  P톂 GYM,20130319,,,13,영업중,"경기도 고양시 일산서구 대산로 145, 3층 301호 (주엽동, 삼익상가)",경기도 고양시 일산서구 주엽동 29번지
182,메피(MePhy) 운동 의학 Gym,20120329,,,13,영업중,"경기도 고양시 일산동구 위시티2로11번길 14-26, 301호 (식사동)",경기도 고양시 일산동구 식사동 1545-1번지 301호
183,BOB'S,20030607,,,13,영업중,,경기도 고양시 일산서구 일산동 8블럭 4롯트 대림프라자 501호
184,B&B휘트니스,20150625,,,13,영업중,"경기도 고양시 덕양구 도래울로 103, 대영프라자 603호, 604호, 605호 (도내동)","경기도 고양시 덕양구 도내동 958번지 대영프라자 603호, 604호, 604호 "
185,비오티짐(BOT GYM),20140115,,,13,영업중,"경기도 고양시 덕양구 화중로130번길 24, 3층 304호 (화정동, 한마음프라자)",경기도 고양시 덕양구 화정동 903-1번지 한마음프라자 304호
186,맥스아웃 휘트니스,20140617,,,13,영업중,"경기도 고양시 일산동구 중앙로1261번길 19, 901호 (장항동, 호수광장빌딩)",경기도 고양시 일산동구 장항동 857 호수광장빌딩 901호
187,아이앤지짐,20091013,,,13,영업중,"경기도 고양시 덕양구 중앙로 442, 6층 601호 (행신동, 아성프라자)",경기도 고양시 덕양구 행신동 1083-1번지 아성프라자 6층 601호
188,세경스포츠월드,20160610,,,13,영업중,"경기도 고양시 일산서구 강성로 256, 지하층 (대화동, 성저마을2단지아파트)",경기도 고양시 일산서구 대화동 2209 지하호
189,네츄럴핏,20170502,,,13,영업중,"경기도 고양시 덕양구 권율대로 904, 402호 (신원동)",경기도 고양시 덕양구 신원동 628-2 
190,짐플러스 휘트니스,20160909,,,13,영업중,"경기도 고양시 일산동구 일산로 46, 201,202-1호 (백석동, 남정씨티프라자)",경기도 고양시 일산동구 백석동 1308번지
191,Danny PT Studio,20100910,,,13,영업중,"경기도 고양시 일산서구 중앙로 1560, 404호 (대화동, 다산스카이빌)",경기도 고양시 일산서구 대화동 2203-3번지 다산스카이빌 404호
192,코짐,20210803,,,13,영업중,"경기도 고양시 일산서구 중앙로 1547, KINTEX ZONE 3층 307호 (대화동)",경기도 고양시 일산서구 대화동 2239 KINTEX ZONE 3층 307호
193,더블유짐,20161014,,,13,영업중,"경기도 고양시 일산동구 중산로 244, 602호,603호 (중산동, 고은프라자)",경기도 고양시 일산동구 중산동 1569-3 
194,PT 휘트니스 클럽,20130515,,,13,영업중,"경기도 고양시 일산동구 대산로 24, 원일빌딩 5층 (정발산동)",경기도 고양시 일산동구 정발산동 1175-3 원일빌딩 5층 
195,커브스풍동클럽,20091124,,,13,영업중,"경기도 고양시 일산동구 숲속마을1로 76, 힘찬프라자 403호 (풍동)",경기도 고양시 일산동구 풍동 1275 힘찬프라자 403호 
196,바디오프 퍼스널 짐,20130515,,,13,영업중,"경기도 고양시 일산동구 무궁화로 20-38, 211호 (장항동, 로데오탑)",경기도 고양시 일산동구 장항동 757번지 로데오탑 211호
197,저스트플레잉,20151021,,,13,영업중,"경기도 고양시 일산동구 위시티2로11번길 6-13, 2층 (식사동)",경기도 고양시 일산동구 식사동 1543-3번지 
198,테크노짐 헬스,20040813,,,13,영업중,"경기도 고양시 덕양구 호국로 816 (성사동,3층)",경기도 고양시 덕양구 성사동 502-5 3층 
199,시크릿짐 휘트니스,20090508,,,13,영업중,"경기도 고양시 일산동구 고양대로 762, 406호 (중산동, 하늘빌딩)",경기도 고양시 일산동구 중산동 1688번지 하늘빌딩 406호
200,YG스포츠센터 ( 킥복싱 복싱 필라테스 스쿼시 스피닝 헬스 PT ems트레이닝 스포츠 재활 교정 ),20130410,,,13,영업중,"경기도 고양시 일산서구 중앙로 1419, 지하1층 (주엽동, 정도프라자)",경기도 고양시 일산서구 주엽동 106-1번지 지하1층호
201,네오휘트니스,20050329,,,13,영업중,"경기도 고양시 일산서구 일산로 589, 501~503,506~509호 (일산동, 현대프라자)","경기도 고양시 일산서구 일산동 1054-1번지 현대프라자 5층(501호~503호,506호~509호) "
202,파란짐휘트니스,20070508,,,13,영업중,"경기도 고양시 일산동구 경의로 469, 오유알 빌딩 5층 (정발산동)",경기도 고양시 일산동구 정발산동 1271-2 오유알 빌딩 5층 
203,바디서클,20160504,,,13,영업중,경기도 고양시 덕양구 세솔로2길 85 (삼송동),경기도 고양시 덕양구 삼송동 301-6번지
204,LIKE GYM,20130603,,,13,영업중,"경기도 고양시 일산동구 강송로 181, 201.209호 (마두동, 일산프라자)",경기도 고양시 일산동구 마두동 792번지 일산프라자 201.209호 
205,M Body Fit,20151026,,,13,영업중,"경기도 고양시 일산동구 정발산로 43-7, 406호 (장항동, 메리트 윈)",경기도 고양시 일산동구 장항동 856번지 406호
206,피트니스유,20020725,,,13,영업중,"경기도 고양시 덕양구 통일로 798, 삼보빌딩 4,5층 (관산동)","경기도 고양시 덕양구 관산동 231-41 삼보빌딩 4,5층 "
207,셀럽짐,20180912,,,13,영업중,"경기도 고양시 일산서구 주엽로 134, 시대프라자 303호, 304호 (주엽동)","경기도 고양시 일산서구 주엽동 115-1 시대프라자 303,호"
208,ATP GYM,20180404,,,13,영업중,"경기도 고양시 덕양구 화중로 60, 화정빌딩 505호 (화정동)",경기도 고양시 덕양구 화정동 983 화정빌딩 
209,커브스 주엽클럽,20100423,,,13,영업중,"경기도 고양시 일산서구 강성로 121, 307,308호 (주엽동, 일산삼희프라자)","경기도 고양시 일산서구 주엽동 66번지 삼희프라자 307호, 308호"
210,더짐,20161020,,,13,영업중,"경기도 고양시 일산동구 장백로 184, 우신프라자 402호 (장항동)",경기도 고양시 일산동구 장항동 895-1 우신프라자 
211,피티 인(PT IN),20120423,,,13,영업중,"경기도 고양시 일산서구 덕이로 30-8, 양우씨네플렉스 지하1층 B109호 (덕이동)",경기도 고양시 일산서구 덕이동 219-10 양우씨네플렉스 지하1층 B109호
212,핏포유(FIT4U),20160921,,,13,영업중,"경기도 고양시 일산서구 산현로 7, 9층 (탄현동)",경기도 고양시 일산서구 탄현동 1577-1번지 
213,JMS 휘트니스 프리미엄,20180620,,,13,영업중,"경기도 고양시 일산서구 주엽로 80, D동 301,302,303호 (대화동)",경기도 고양시 일산서구 대화동 1050-185번지 D동 301~3호
214,탄현헬스뱅크,20010521,,,13,영업중,,경기도 고양시 일산서구 탄현동 33-32번지 성명프라자 2층
215,코지헬스앤뷰티,20160513,,,13,영업중,"경기도 고양시 덕양구 동세로 63, 201.202.203-1호 (삼송동)",경기도 고양시 덕양구 삼송동 337-3번지
216,아우라짐,20110719,,,13,영업중,"경기도 고양시 덕양구 충장로 118-23, 601,602,603호 (행신동, 삼원탑프라자)",경기도 고양시 덕양구 행신동 996-7번지 삼원탑프라자
217,범휘트니스,20050104,,,13,영업중,"경기도 고양시 일산서구 일중로 17, 504-507호 (일산동, 포오스프라자)",경기도 고양시 일산서구 일산동 524-16번지 포오스프라자 504-507호
218,BOB'S,20050107,,,13,영업중,"경기도 고양시 일산동구 고봉로278번길 11, 대림프라자 5층 501,502,505호 (중산동)","경기도 고양시 일산동구 중산동 1666-1 대림프라자 5층(501,502,505호) "
219,몸매짐,20160707,,,13,영업중,"경기도 고양시 덕양구 도래울로 105, 503-505호 (도내동, 아카메디)",경기도 고양시 덕양구 도내동 957 
220,무브짐,20041123,,,13,영업중,"경기도 고양시 덕양구 무원로6번길 50 (행신동,명승세도나빌딩 8층)",경기도 고양시 덕양구 행신동 714-3 명승세도나빌딩 8층 
221,TIGER GYM,20060508,,,13,영업중,"경기도 고양시 일산서구 주엽로 150, 906,907호 (주엽동, 자유프라자)","경기도 고양시 일산서구 주엽동 18 자유프라자 906,907호"
222,화정별빛,20020508,,,13,영업중,경기도 고양시 덕양구 화신로 340 (화정동),경기도 고양시 덕양구 화정동 953번지 별빛7단지 내 상가 지하1층
223,맥스아웃휘트니스 탄현점,20130912,,,13,영업중,"경기도 고양시 일산서구 일현로 107, 4층 (탄현동)",경기도 고양시 일산서구 탄현동 142-66 
224,더블케이짐,20150108,,,13,영업중,"경기도 고양시 덕양구 삼송로 94-22, 303호 (삼송동)",경기도 고양시 덕양구 삼송동 327번지 303호
225,더엠휘트니스,20170909,,,13,영업중,"경기도 고양시 일산서구 일현로 47, 6층 (탄현동, 예일 큰프라자)",경기도 고양시 일산서구 탄현동 1563-3 예일큰프라자 6층 
