,사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,도로명전체주소
1692,헬슐랭 피트니스,20220412,,,,,영업/정상,"서울특별시 은평구 통일로 835, 우리은행연신내지점 3층 (대조동)"
1693,W PT STUDIO,20220412,,,,,영업/정상,"충청남도 공주시 관골2길 24-13, 2층 (신관동)"
1694,주피티,20220412,,,,,영업/정상,"경기도 성남시 수정구 위례동로 153, 에이플타워 9층 903호 (창곡동)"
1695,롱투짐,20220412,,,,,영업/정상,"서울특별시 중구 퇴계로8길 70, 3층 (회현동1가)"
1696,K휘트니스,20220412,,,,,영업/정상,제주특별자치도 제주시 생목수원로 237 (회천동)
1697,PT메이저,20220412,,,,,영업/정상,"부산광역시 동래구 명륜로 222, 상가동 2층 (명륜동, 명륜동 힐스테이트)"
1698,프라임 피트니스,20220412,,,,,영업/정상,"세종특별자치시 마음로 272-22, 고운드림 801,802,803호 (고운동)"
1699,404피트니스 명지국제신도시점,20220412,,,,,영업/정상,"부산광역시 강서구 명지국제8로 264, 삼성프라자 3층 301~305호 (명지동)"
1700,콕핏,20220418,,,,,영업/정상,"경상남도 사천시 사천읍 진삼로 1461, 수한의원 2층"
1701,에이디 기구 필라테스 피티 팜,20220408,,,,,영업/정상,"충청남도 논산시 중앙로 464, 엔에스센트럴타워 8층 (반월동)"
1702,바디채널 이곡점,20220408,,,,,영업/정상,"대구광역시 달서구 계대동문로 126, 4층 (이곡동)"
1703,더원짐,20220408,,,,,영업/정상,"부산광역시 동래구 금정마을로 147, 동래 래미안 아이파크 상가동2층 (온천동, 동래 래미안 아이파크)"
1704,저스트 플레이짐,20220408,,,,,영업/정상,"부산광역시 해운대구 해운대로 814, 세종월드프라자 6층 601호 (좌동)"
1705,아시아짐PT&필라테스,20220408,,,,,영업/정상,"부산광역시 해운대구 중동1로 15-2, 4층 (우동)"
1706,길라잡이 체육관(다정점),20220408,,,,,영업/정상,"세종특별자치시 다정중앙로 52, 페스티발2 410~412호 (다정동)"
1707,사운드핏,20220408,,,,,영업/정상,"경기도 화성시 동탄대로시범길 148-22, 301호 (청계동)"
1708,마인드휘트니스 부산명지점,20220408,,,,,영업/정상,"부산광역시 강서구 명지국제8로10번길 38, 플러스시네마 1동 3층 312~321호 (명지동)"
1709,라이트바디짐,20220408,,,,,영업/정상,"경기도 안산시 단원구 화랑로 159, 단지내 상가 301호 (초지동)"
1710,워너핏,20220408,,,,,영업/정상,"전라남도 광양시 광양읍 대림오성로 112, 3층"
1711,투모어휘트니스 지족점,20220408,,,,,영업/정상,"대전광역시 유성구 지족로 273, 2층 201호 (지족동)"
1712,라움피트니스,20220408,,,,,영업/정상,"경상남도 진주시 충의로 20-18, 5층 (충무공동)"
1713,에클로 칠곡7호점,20220415,,,,,영업/정상,"대구광역시 북구 구암로15길 9, 2층 (읍내동)"
1714,엠피티랩(m-PT.LAB),20220415,,,,,영업/정상,"경상남도 창원시 마산회원구 내서읍 호계본동로 10, 메트로프라자 지하201호"
1715,피트니즈(FITNEE:DS),20220415,,,,,영업/정상,"대구광역시 동구 팔공로51길 3, 2층 207호 (봉무동)"
1716,머슬팩토리24 사천본점,20220415,,,,,영업/정상,"경상남도 사천시 정동면 진삼로 1406-1, 좌측동 1층"
1717,무궁화체육관,20220415,,,,,영업/정상,"서울특별시 강서구 화곡로66길 76, 4층 (등촌동)"
1718,GYM OF KING,20220415,,,,,영업/정상,"대전광역시 서구 도산로253번길 51, 2층 (내동)"
1719,온어스 PT,20220415,,,,,영업/정상,"대전광역시 서구 둔산중로 50, 파이낸스빌딩 4층 403호 (둔산동)"
1720,이로움 프라이빗 피티 센터,20220415,,,,,영업/정상,"대전광역시 서구 대덕대로217번길 32, 4층 (둔산동)"
1721,CLEVER FIT,20220415,,,,,영업/정상,"대구광역시 수성구 화랑로2길 105, 만촌동 메트로프라자 3층 301호 (만촌동)"
1722,엠스트레이닝 2호점,20220415,,,,,영업/정상,"서울특별시 구로구 경인로 619-3, 2층 213호 (신도림동, 신도림3차푸르지오아파트)"
1723,엔오짐,20220415,,,,,영업/정상,"경기도 수원시 장안구 정자로 165, 동신프라자 (정자동)"
1724,내 몸에 반하다,20161026,,,,,영업/정상,"광주광역시 서구 풍암순환로 112, 상가동 2층 201~202호 (풍암동, 중흥아파트)"
1725,재미짐,20161206,,,,,영업/정상,"광주광역시 서구 풍금로 10, 4층 (풍암동)"
1726,Body picnic,20170110,,,,,영업/정상,"광주광역시 서구 풍암1로21번길 9-22, 2층 203, 204호 (풍암동, 현인빌딩)"
1727,포에스짐(4s GYM),20180607,,,,,영업/정상,"광주광역시 서구 상무중앙로78번길 5-6, 영효빌딩 8층 (치평동)"
1728,드림헬스,19891122,,,,,영업/정상,광주광역시 동구 무등로 512 (산수동)
1729,씨티헬스클럽,19970321,,,,,영업/정상,"광주광역시 동구 갈마로 46, 4층 (산수동)"
1730,샬롬헬스타운,19960509,,,,,영업/정상,광주광역시 동구 필문대로 277 (동명동)
1731,유정천 휘트니스,20041220,,,,,영업/정상,광주광역시 동구 남문로 686 (학동)
1732,휘트니스 케어,20080408,,,,,영업/정상,광주광역시 동구 중앙로 239 (계림동)
1733,웰빙 케어,20080408,,,,,영업/정상,광주광역시 동구 중앙로 239 (계림동)
1734,쿨헬스클럽,20081010,,,,,영업/정상,광주광역시 동구 필문대로 271 (동명동)
1735,투탑스짐,20100910,,,,,영업/정상,광주광역시 동구 중앙로160번길 13 (황금동)
1736,투탑스짐 휘트니스 3호점,20130717,,,,,영업/정상,광주광역시 동구 중앙로160번길 13 (황금동)
1737,클럽스키니145,20170420,,,,,영업/정상,"광주광역시 동구 구성로194번길 19, 2층 (대인동)"
1738,몸매가 패션이다,20180119,,,,,영업/정상,"광주광역시 동구 남문로 760, 3층 (학동)"
1739,몸스타피트니스,20180314,,,,,영업/정상,"광주광역시 동구 서석로 24, 지하1층 (불로동)"
1740,멋GYM,20180411,,,,,영업/정상,"광주광역시 동구 예술길 31-16, 2층 (대의동)"
1741,서부헬스클럽,19970626,,,,,영업/정상,광주광역시 서구 월산로 167 (농성동)
1742,탑 라 인 헬스,20011205,,,,,영업/정상,"광주광역시 서구 풍암2로 12, 2층 (풍암동, 풍암동리빙프런티어)"
1743,영 휘트니스존,20020222,,,,,영업/정상,광주광역시 서구 독립로 187 (양동)
1744,커브스 첨단클럽,20161206,,,,,영업/정상,"광주광역시 광산구 첨단중앙로 96, 406-1호 (월계동)"
1745,JJ Fitness,20161209,,,,,영업/정상,"광주광역시 광산구 왕버들로 170, 3층 (수완동)"
1746,맥스핏,20170530,,,,,영업/정상,"광주광역시 광산구 풍영로200번길 13, 3층 (장덕동)"
1747,Hwan's GYM,20170616,,,,,영업/정상,"광주광역시 광산구 임방울대로826번길 80, 301~303호 (월계동)"
1748,GM 휘트니스,20171011,,,,,영업/정상,"광주광역시 광산구 첨단중앙로181번길 5, 1층 (월계동, 동아아파트)"
1749,(주)오션스파,20171227,,,,,영업/정상,"광주광역시 광산구 월계로 203, 5층 (월계동)"
1750,스타힐링센터,20180504,,,,,영업/정상,"광주광역시 광산구 동곡로 735, 503호 (선암동)"
1751,팀라온휘트니스,20180704,,,,,영업/정상,"광주광역시 광산구 첨단중앙로181번길 92, 상가동 지하1층 (월계동, 성원아파트)"
1752,프로헬스클럽,19990802,,,,,영업/정상,광주광역시 서구 월드컵4강로28번길 62 (화정동)
1753,매월건강랜드,20031231,,,,,영업/정상,광주광역시 서구 전평길 48 (매월동)
1754,사람휘트니스 동천점,20100210,,,,,영업/정상,"광주광역시 서구 하남대로680번길 2, 5층 (동천동)"
1755,누브 피트니스(상무점),20110714,,,,,영업/정상,"광주광역시 서구 상무번영로 13, 4층 (치평동)"
1756,리 트레이닝센터(RE training center),20151211,,,,,영업/정상,"광주광역시 서구 무진대로 975 (광천동, 선한병원10층)"
1757,대영 헬스,19991014,,,,,영업/정상,"광주광역시 광산구 하남대로 248-13, 2층 (운남동)"
1758,뉴월드 헬스타운,19991115,,,,,영업/정상,광주광역시 광산구 첨단내촌로 101 (월계동)
1759,휘트니스퀸,20020112,,,,,영업/정상,"광주광역시 광산구 수등로 264, 5층 (신가동)"
1760,삼성 헬스타운,20020729,,,,,영업/정상,"광주광역시 광산구 임방울대로 142-6, 4층 (운남동)"
1761,마이애미 휘트니스 헬스,20020809,,,,,영업/정상,"광주광역시 광산구 수등로258번길 2, 5층 (신가동)"
1762,굿모닝 휘트니스 헬스,20021025,,,,,영업/정상,광주광역시 광산구 첨단중앙로152번길 31 (쌍암동)
1763,GG헬스,20030106,,,,,영업/정상,광주광역시 광산구 하남산단3번로 138 (장덕동)
1764,RUSH휘트니스클럽,20030312,,,,,영업/정상,광주광역시 광산구 사암로340번안길 6-9 (월곡동)
1765,스토리짐,20031126,,,,,영업/정상,광주광역시 광산구 소촌로152번길 30 (소촌동)
1766,CM휘트니스,20031216,,,,,영업/정상,"광주광역시 광산구 풍영로 37, 7층 (월곡동)"
1767,마라톤헬스클럽,20050324,,,,,영업/정상,광주광역시 광산구 목련로273번길 99 (운남동)
1768,오렌지휘트니스,20060601,,,,,영업/정상,"광주광역시 광산구 장신로 261, 401~403호 (신창동, 드림프라자)"
1769,G&B휘트니스,20060720,,,,,영업/정상,"광주광역시 광산구 앰코로 21, 5층 501~502호 (쌍암동)"
1770,플라워 짐,20070424,,,,,영업/정상,"광주광역시 광산구 첨단중앙로152번길 5-4, 7층 (쌍암동)"
1771,이탈리아팝스짐,20071026,,,,,영업/정상,"광주광역시 광산구 무진대로 239, 3층 (우산동)"
1772,(주)한듬레포츠,20100303,,,,,영업/정상,광주광역시 광산구 왕버들로 217 (수완동)
1773,스타헬스,20100405,,,,,영업/정상,"광주광역시 광산구 하남대로 248-13, 지하1층 (운남동)"
1774,힙&업 PT샵,20100906,,,,,영업/정상,"광주광역시 광산구 풍영로200번길 51, 2층 (장덕동)"
1775,몸짱휘트니스헬스,20110519,,,,,영업/정상,"광주광역시 광산구 손재로110번길 36, 5층 (산정동)"
1776,콜롬버스 휘트니스클럽,20110826,,,,,영업/정상,"광주광역시 광산구 풍영철길로 15, 310호 (우산동, 콜럼버스월드)"
1777,애플휘트니스,20111006,,,,,영업/정상,"광주광역시 광산구 임방울대로 330, 10층 1001~1002호 (수완동)"
1778,아름다운휘트니스,20111223,,,,,영업/정상,광주광역시 광산구 비아로 47 (도천동)
1779,CS휘트니스클럽,20120105,,,,,영업/정상,"광주광역시 광산구 임방울대로800번길 72, 3층 (월계동, 대성트위스밸리)"
1780,드림휘트니스클럽,20120117,,,,,영업/정상,"광주광역시 광산구 목련로153번길 85, 3층 (운남동)"
1781,오짐헬스,20120315,,,,,영업/정상,광주광역시 광산구 하남대로 227 (신가동)
1782,바디채널 수완점,20121005,,,,,영업/정상,"광주광역시 광산구 임방울대로 342, 8층 (수완동)"
1783,RE트레이닝센터,20121207,,,,,영업/정상,"광주광역시 광산구 장신로 72, 4층 (장덕동)"
1784,골드짐(GOLD GYM),20130821,,,,,영업/정상,"광주광역시 광산구 신창로 68, 6층 (신창동)"
1785,누브 피트니스,20140122,,,,,영업/정상,"광주광역시 광산구 신창로 64, 7층 701,2,3호 (신창동)"
1786,바나나휘트니스,20140821,,,,,영업/정상,"광주광역시 광산구 용아로399번길 51, 4층 (하남동)"
1787,워너바디,20141029,,,,,영업/정상,"광주광역시 광산구 임방울대로 352, 2층 (수완동)"
1788,수완KG휘트니스,20141029,,,,,영업/정상,"광주광역시 광산구 장신로 60, 7층 701호 (장덕동)"
1789,MAXFit,20141226,,,,,영업/정상,"광주광역시 광산구 장신로147번길 5-18, 4층 (수완동)"
1790,KJ휘트니스클럽,20160908,,,,,영업/정상,"광주광역시 광산구 여대길 201, 지하1층 (산정동, 광주여자대학교)"
1791,MOST GYM,20161115,,,,,영업/정상,"광주광역시 광산구 신창로 134, 2층 (신창동)"
1792,새마음휘트니스,20161125,,,,,영업/정상,"광주광역시 광산구 소촌로 73, 3층 (소촌동)"
1793,더행복해짐,20120420,,,,,영업/정상,"광주광역시 광산구 임방울대로 335, 5층 501~502호 (수완동)"
1794,크로스핏 쇼크,20150513,,,,,영업/정상,"광주광역시 광산구 첨단중앙로182번길 22, 지하1층 (쌍암동)"
1795,JS필라테스&요가,20150513,,,,,영업/정상,"광주광역시 광산구 임방울대로 376, 301호 (수완동)"
1796,골드짐,20150624,,,,,영업/정상,"광주광역시 광산구 동곡로 739, 7층 (선암동)"
1797,JYP휘트니스,20151028,,,,,영업/정상,"광주광역시 광산구 첨단중앙로 164, 3층 304~306호 (쌍암동)"
1798,Perpect Workout,20151222,,,,,영업/정상,"광주광역시 광산구 사암로216번길 26, 3층 (우산동)"
1799,다짐,20161205,,,,,영업/정상,"광주광역시 광산구 수완로73번길 17, 2층 (수완동)"
1800,크로스핏 쇼크 수완점,20161206,,,,,영업/정상,"광주광역시 광산구 장신로50번길 4, 6층 (장덕동)"
1801,한국휘트니스클럽,20070327,,,,,영업/정상,"광주광역시 북구 비엔날레로 80, 4층 (용봉동)"
1802,뉴바디짐 휘트니스,20070522,,,,,영업/정상,"광주광역시 북구 서하로 369, 4층 (문흥동)"
1803,미앤강,20080213,,,,,영업/정상,"광주광역시 북구 자미로 55  (신안동,3층)"
1804,휘트니스클럽 땀,20080421,,,,,영업/정상,"광주광역시 북구 필문대로 63, 5층 (풍향동, 교육정보문화관)"
1805,비엠휘트니스,20080620,,,,,영업/정상,"광주광역시 북구 무등로 198  (신안동,(3층))"
1806,SB휘트니스,20080625,,,,,영업/정상,"광주광역시 북구 양산로 33, 3층 (양산동)"
1807,F & G 스포츠센터,20081209,,,,,영업/정상,"광주광역시 북구 설죽로 490 (일곡동,2층)"
1808,터보 휘트니스운동재활센터,20090121,,,,,영업/정상,광주광역시 북구 유림로 165 (동림동)
1809,ATop Training Center,20090730,,,,,영업/정상,"광주광역시 북구 금재로 39  (북동,외 2필지 (2층))"
1810,BM 휘트니스클럽,20100406,,,,,영업/정상,"광주광역시 북구 북문대로 117  (운암동,604, 605, 606호)"
1811,홍인헬스클럽,20101026,,,,,영업/정상,"광주광역시 북구 서강로 77 (운암동,운암산아이파크체력단련실)"
1812,KS휘트니스,20110210,,,,,영업/정상,"광주광역시 북구 일곡마을로 41 (일곡동,(7층,8층))"
1813,스마일헬스,20110330,,,,,영업/정상,"광주광역시 북구 설죽로 518  (일곡동,(7층))"
1814,시카고휘트니스,20040622,,,,,영업/정상,"광주광역시 북구 군왕로 46  (두암동,(기산로얄상가 3층))"
1815,프렌즈헬스클럽,20050712,,,,,영업/정상,"광주광역시 북구 서암대로 190 (신안동,4층)"
1816,바디핏 휘트니스,20120710,,,,,영업/정상,"광주광역시 북구 서강로 123, 4층 (운암동)"
1817,열정헬스,20121113,,,,,영업/정상,"광주광역시 북구 첨단연신로 261, 7층 (신용동)"
1818,CL GYM,20121219,,,,,영업/정상,"광주광역시 북구 일곡로41번길 44, 102호 (일곡동)"
1819,엑스티브 휘트니스,20130214,,,,,영업/정상,광주광역시 북구 상촌로 8 (양산동)
1820,토마토헬스&휘트니스,20070626,,,,,영업/정상,"광주광역시 북구 매곡로 56  (매곡동,외 1필지 (4층))"
1821,헬스케어 인치바이인치,20071008,,,,,영업/정상,"광주광역시 북구 운용로95번길 5-4 (용봉동,(3층))"
1822,우리 휘트니스 클럽,20080116,,,,,영업/정상,"광주광역시 북구 대천로 140-6, 5층 (문흥동)"
1823,대호헬스체육관,19991218,,,,,영업/정상,"광주광역시 북구 무등로 174  (신안동,2층)"
1824,현대헬스,19991220,,,,,영업/정상,"광주광역시 북구 삼정로66번길 100  (두암동,4층)"
1825,대영FITNESS CLUB,20000828,,,,,영업/정상,광주광역시 북구 서암대로 298 (중흥동)
1826,백송헬스,20020515,,,,,영업/정상,광주광역시 북구 참판로 91  (두암동)
1827,백두헬스클럽,20020925,,,,,영업/정상,광주광역시 북구 필문대로 25  (풍향동)
1828,승룡헬스클럽,20030327,,,,,영업/정상,"광주광역시 북구 설죽로202번길 88 (용봉동,(4층, 5층))"
1829,R&B 휘트니스,20031008,,,,,영업/정상,"광주광역시 북구 평교로18번길 50 (우산동,우미프라자 2층)"
1830,명진헬스클럽,20031015,,,,,영업/정상,"광주광역시 북구 매곡로 74 (매곡동,(4층))"
